pid	English	Chinese
904742	Eau du Soir Perfumed Soap, 100g	Eau du Soir 香氛皂，100g
904848	Phyto-Lip Gloss - 1 Nude	植物莹亮润唇蜜 （色号：1 Nude）
904854	Phyto-Lip Gloss - 7 Brun	植物莹亮润唇蜜（色号：7 Brun）
904898	Phyto Loose Face Powder - 1 Irisée	植物蜜粉（色号：1 Irisée）
904910	Phyto-Teint Éclat Fluid Foundation - 1+ Nude, 30ml	轻柔粉底液，30ml（色号： 1+ Nude）
904935	Sisleÿa-Elixir Intensive Program, 4 x 5ml	抗皱修活精华乳，4 x 5ml
904942	Soir d’Orient Eau de Parfum - Bergamot, Iran Galbanum & Saffron, 50ml	Soir d’Orient 香水，50ml（香调：佛手柑、伊朗白松香、藏红花）
904943	Soir d'Orient Eau de Parfum - Bergamot, Galbanum & Saffron, 30ml	东方暗夜香水，30ml（香调：佛手柑、白松香、藏红花）
904954	Tinted Moisturizer With Botanical Extracts - 1 Beige, 40ml	清透保湿润色乳，40ml（色号：1 Beige）
904955	Tinted Moisturizer With Botanical Extracts - 2 Beige Doré, 40ml	清透保湿润色乳，40ml（色号：2 Beige Doré）
904956	Tinted Moisturizer With Botanical Extracts - 3 Beige Cuivré, 40ml	清透保湿润色乳，40ml（色号：3 Beige Cuivré）
760794	Floral Spray Mist, 125ml 	花香保湿喷雾，125ml
760805	So Curl Mascara – 1 Deep Black	极致卷曲美护睫毛液（色号：1 Deep Black）
642915	Phyto-Lip Twist Tinted Balm - Berry 5	植物闪漾唇线笔（色号：5 Berry）
904922	Phyto-Teint Expert Flawless Skincare Foundation - 0 Porcelaine, 30ml	持久粉底液，30ml（色号：0 Porcelaine）
839622	Sisleÿa Le Teint Anti-Aging Foundation – 0 Beige Porcelaine, 30ml	活肤再生莹采粉底液，30ml（色号：0 Beige Porcelaine）
904718	Perfumed Bath & Shower Gel - Eau de Campagne, 250ml	绿野芳踪沐浴啫喱 ，250ml
904723	Eau du Soir Eau de Parfum - Grapefruit and Mandarin Orange, 30ml	夜幽情怀香水，30ml（香调：葡萄柚、柑橘）
904724	Eau du Soir Eau de Parfum - Grapefruit and Mandarin Orange, 50ml	夜幽情怀香水，50ml（香调：葡萄柚、柑橘）
904786	Hydra-Flash Intensive Hydrating Mask, 60ml	密集修复保湿面膜，60ml
904818	Phyto-Blush Éclat - 4 Pinky Rose	植物双色修容腮红 （色号：4 Pinky Rose）
904820	Phyto-Cernes Eclat - 4, 15ml	睛采眼部遮瑕笔，15ml（色号：4）
904849	Phyto-Lip Gloss - 6 Beige Rosé	植物莹亮润唇蜜 （色号：6 Beige Rosé）
904902	Phyto-Teint Éclat Fluid Foundation - 1 Ivory, 30ml	轻柔粉底液，30ml（色号：1 Ivory）
904907	Phyto-Teint Éclat Fluid Foundation - 2+ Sand, 30ml 	轻柔粉底液，30ml（色号：2+ Sand）
904915	Phyto-Teint Éclat Compact Foundation - 1 Ivory	轻柔保湿粉饼（色号：1 Ivory）
904936	SisleYouth Anti-Aging Treatment, 40ml	妍采青春修护乳液，40ml
642902	So Intense Mascara - 1 Deep Black	绒密滋养睫毛膏（色号：1 Deep Black）
760796	Sun Glow Gel - Matte, 30ml	日灿晶亮凝胶（色号：Matte），30ml
839614	Gentle Cleansing Gel with Tropical Resins, 120ml	植物净颜温和洁面啫喱
760799	Tinted Sunscreen Cream SPF30 - Natural 1, 40ml	润色防晒乳 SPF30，40ml（色号：1 Natural）
904875	Phyto Lip Star - 6 Precious Coral	植物星灿护唇蜜（色号：6 Precious Coral）
904929	Phyto-Teint Expert Flawless Skincare Foundation - 5 Golden, 30ml	持久粉底液，30ml（色号：5 Golden）
356830	Eye Contour Mask, 30ml	瞬间紧致眼膜，30ml
356828	Black Rose Cream Mask, 60ml	玫瑰焕采紧致面膜，60ml
839618	Phyto-Lip Twist Tinted Balm - Balm 16	植物闪漾唇彩笔（色号：16 Balm）
839621	Sisleÿa Le Teint Anti-Aging Foundation – 0 Rose Vanilla, 30ml	活肤再生莹采粉底液，30ml（色号：0 Rose Vanilla）
904728	Soir de Lune Eau de Parfum - Lemon, Mandarine Orange & Bergamot, 100ml	缘月香水，100ml（香调：柠檬、柑橘、佛手柑）
904729	Eau du Sisley No.1 Eau de Toilette - Green Mandarin, Grapefruit and Pink Berries, 100ml	沁香水 1 号，100ml（香调：绿柑橘、葡萄柚、粉色浆果）
904737	Eau D'Ikar - Bergamot, Lemon & Orange, 100ml	王者之跃，100ml （香调：佛手柑、柠檬、柑橘）
904744	Eau Tropicale Eau de Toilette - Bergamot, Hibiscus & Ginger, 100ml	热带奇幻香氛，100ml（香调：佛手柑、木槿、姜）
904745	Eau Tropicale Eau de Toilette - Bergamot, Hibiscus & Ginger, 30ml	热带奇幻香氛，30ml（香调：佛手柑、木槿、姜）
904811	Intensive Day Cream with Botanical Extracts, 50ml	芳香系列密集日霜，50ml
904816	Phyto-Blush Éclat - 2 Pinky Berry	植物双色修容腮红 （色号：2 Pinky Berry）
